stock,date,daily_sentiment,sentiment_3d_avg,sentiment_momentum
A,2017-02-11,0.0,0.0,0.0
A,2017-02-13,0.447678,0.149226,0.298452
A,2017-02-14,0.059318,0.168999,-0.109681
A,2017-02-15,-0.229707,0.09243,-0.322137
A,2017-02-27,0.0,-0.056796,0.056796
A,2017-03-06,0.0,-0.076569,0.076569
A,2017-03-08,0.0,0.0,0.0
A,2017-03-09,0.950341,0.31678,0.633561
A,2017-03-13,0.0,0.31678,-0.31678
A,2017-03-15,0.055854,0.335398,-0.279545
A,2017-03-22,-0.701062,-0.21507,-0.485993
A,2017-03-24,0.0,-0.21507,0.21507
A,2017-03-31,0.0,-0.233687,0.233687
A,2017-04-17,0.0,0.0,0.0
A,2017-04-24,0.0,0.0,0.0
A,2017-05-17,0.0,0.0,0.0
A,2017-05-22,0.135388,0.045129,0.090259
A,2017-05-23,0.318384,0.151257,0.167126
A,2017-05-30,0.913966,0.455913,0.458053
A,2017-06-02,0.0,0.410783,-0.410783
A,2017-06-06,0.0,0.304655,-0.304655
A,2017-06-08,0.0,0.0,0.0
A,2017-06-12,0.0,0.0,0.0
A,2017-06-13,-0.972249,-0.324083,-0.648166
A,2017-06-14,0.0,-0.324083,0.324083
A,2017-06-16,-0.952646,-0.641632,-0.311014
A,2017-06-19,0.045822,-0.302274,0.348097
A,2017-06-23,0.0,-0.302274,0.302274
A,2017-06-28,0.0,0.015274,-0.015274
A,2017-07-05,0.0,0.0,0.0
A,2017-07-07,0.0,0.0,0.0
A,2017-07-11,0.953153,0.317718,0.635435
A,2017-07-12,0.0,0.317718,-0.317718
A,2017-07-13,0.953321,0.635491,0.31783
A,2017-07-17,0.0,0.317774,-0.317774
A,2017-07-24,0.0,0.317774,-0.317774
A,2017-08-15,-0.10496,-0.034987,-0.069974
A,2017-08-16,0.090651,-0.00477,0.095421
A,2017-08-23,-0.462497,-0.158936,-0.303562
A,2017-08-30,0.90535,0.177835,0.727516
A,2017-09-13,0.814236,0.41903,0.395207
A,2017-09-15,0.952714,0.890767,0.061947
A,2017-09-19,0.882239,0.883063,-0.000824
A,2017-09-22,0.938152,0.924368,0.013784
A,2017-09-27,0.882914,0.901102,-0.018188
A,2017-09-29,0.942076,0.921047,0.021029
A,2017-10-11,0.0,0.60833,-0.60833
A,2017-10-23,0.0,0.314025,-0.314025
A,2017-10-25,0.49234,0.164113,0.328227
A,2017-11-01,0.949989,0.480776,0.469213
A,2017-11-03,-0.957231,0.1617,-1.11893
A,2017-11-10,0.753978,0.248912,0.505066
A,2017-11-13,0.0,-0.067751,0.067751
A,2017-11-14,0.737113,0.49703,0.240083
A,2017-11-15,0.775955,0.504356,0.271599
A,2017-11-16,0.0,0.504356,-0.504356
A,2017-11-17,0.397634,0.391196,0.006438
A,2017-11-19,0.894056,0.430563,0.463492
A,2017-11-20,-0.01696,0.42491,-0.44187
A,2017-11-21,0.00482,0.293972,-0.289152
A,2017-11-26,0.0,-0.004047,0.004047
A,2017-11-29,0.894847,0.299889,0.594958
A,2017-12-04,0.0,0.298282,-0.298282
A,2017-12-08,0.742708,0.545852,0.196856
A,2017-12-15,0.0,0.247569,-0.247569
A,2017-12-21,-0.323585,0.139708,-0.463293
A,2017-12-22,0.0,-0.107862,0.107862
A,2017-12-29,0.0,-0.107862,0.107862
A,2018-01-04,0.303922,0.101307,0.202615
A,2018-01-09,0.0,0.101307,-0.101307
A,2018-01-10,0.429024,0.244315,0.184708
A,2018-01-18,0.766794,0.398606,0.368188
A,2018-01-23,0.0,0.398606,-0.398606
A,2018-01-29,0.0,0.255598,-0.255598
A,2018-02-06,0.551078,0.183693,0.367386
A,2018-02-12,0.361448,0.304175,0.057272
A,2018-02-13,0.297307,0.403278,-0.105971
A,2018-02-14,0.14937,0.269375,-0.120005
A,2018-02-15,0.915184,0.453954,0.461231
A,2018-02-16,0.949537,0.671364,0.278173
A,2018-02-21,0.941202,0.935308,0.005894
A,2018-02-22,-0.958881,0.310619,-1.2695
A,2018-02-23,0.0,-0.005893,0.005893
A,2018-02-25,0.0,-0.319627,0.319627
A,2018-02-26,0.0,0.0,0.0
A,2018-03-02,0.644028,0.214676,0.429352
A,2018-03-06,0.934482,0.52617,0.408312
A,2018-03-07,0.0,0.52617,-0.52617
A,2018-03-08,0.310485,0.414989,-0.104504
A,2018-03-09,0.651169,0.320552,0.330618
A,2018-03-16,0.856056,0.605904,0.250153
A,2018-03-21,0.0,0.502408,-0.502408
A,2018-03-27,0.950512,0.602189,0.348323
A,2018-03-29,0.0,0.316837,-0.316837
A,2018-04-03,0.370794,0.440435,-0.069641
A,2018-04-04,0.949026,0.43994,0.509086
A,2018-04-09,0.447543,0.589121,-0.141578
A,2018-04-11,0.210273,0.535614,-0.325341
A,2018-04-18,-0.865894,-0.069359,-0.796535
A,2018-04-19,0.922216,0.088865,0.833351
A,2018-04-23,0.463028,0.173117,0.289911
A,2018-04-25,0.0,0.461748,-0.461748
A,2018-04-26,-0.950322,-0.162431,-0.787891
A,2018-04-27,0.598568,-0.117251,0.715819
A,2018-04-30,0.468426,0.038891,0.429535
A,2018-05-02,0.0,0.355665,-0.355665
A,2018-05-04,0.0,0.156142,-0.156142
A,2018-05-07,-0.913166,-0.304389,-0.608777
A,2018-05-11,0.275528,-0.212546,0.488074
A,2018-05-12,0.0,-0.212546,0.212546
A,2018-05-13,0.894056,0.389861,0.504194
A,2018-05-14,-0.054864,0.27973,-0.334595
A,2018-05-15,0.197101,0.345431,-0.14833
A,2018-05-16,0.300686,0.147641,0.153045
A,2018-05-17,0.929845,0.475877,0.453968
A,2018-05-18,0.0,0.410177,-0.410177
A,2018-05-23,0.0,0.309948,-0.309948
A,2018-05-24,0.472307,0.157436,0.314871
A,2018-05-30,0.0,0.157436,-0.157436
A,2018-06-02,0.0,0.157436,-0.157436
A,2018-06-04,0.929915,0.309972,0.619943
A,2018-06-07,0.0,0.309972,-0.309972
A,2018-06-12,0.93769,0.622535,0.315155
A,2018-06-13,-0.972293,-0.011534,-0.960759
A,2018-06-14,0.866591,0.27733,0.589262
A,2018-06-28,0.446263,0.11352,0.332742
A,2018-06-29,0.0,0.437618,-0.437618
A,2018-07-09,0.0,0.148754,-0.148754
A,2018-07-17,0.41491,0.138303,0.276607
A,2018-07-19,0.0,0.138303,-0.138303
A,2018-07-23,0.0,0.138303,-0.138303
A,2018-07-25,0.28336,0.094453,0.188907
A,2018-07-27,0.0,0.094453,-0.094453
A,2018-07-30,0.447114,0.243491,0.203622
A,2018-07-31,0.0,0.149038,-0.149038
A,2018-08-01,0.0,0.149038,-0.149038
A,2018-08-03,0.0,0.0,0.0
A,2018-08-06,0.0,0.0,0.0
A,2018-08-08,0.0,0.0,0.0
A,2018-08-09,0.570671,0.190224,0.380447
A,2018-08-11,0.0,0.190224,-0.190224
A,2018-08-12,0.0,0.190224,-0.190224
A,2018-08-13,0.447678,0.149226,0.298452
A,2018-08-14,0.304894,0.250857,0.054037
A,2018-08-15,-0.069477,0.227698,-0.297176
A,2018-08-17,0.0,0.078472,-0.078472
A,2018-08-21,0.922067,0.284196,0.63787
A,2018-08-23,0.0,0.307356,-0.307356
A,2018-08-28,-0.838394,0.027891,-0.866285
A,2018-09-12,0.0,-0.279465,0.279465
A,2018-09-13,0.689012,-0.049794,0.738806
A,2018-09-17,0.0,0.229671,-0.229671
A,2018-09-18,0.954173,0.547728,0.406445
A,2018-09-19,0.0,0.318058,-0.318058
A,2018-09-21,0.479092,0.477755,0.001337
A,2018-09-26,0.0,0.159697,-0.159697
A,2018-09-28,0.0,0.159697,-0.159697
A,2018-10-03,0.0,0.0,0.0
A,2018-10-05,0.0,0.0,0.0
A,2018-10-10,0.921617,0.307206,0.614411
A,2018-10-12,-0.971773,-0.016719,-0.955054
A,2018-10-17,0.944403,0.298082,0.646321
A,2018-10-19,0.427966,0.133532,0.294434
A,2018-10-29,-0.600492,0.257292,-0.857785
A,2018-10-30,0.0,-0.057509,0.057509
A,2018-10-31,0.72484,0.041449,0.683391
A,2018-11-02,0.0,0.241613,-0.241613
A,2018-11-11,0.0,0.241613,-0.241613
A,2018-11-12,0.308273,0.102758,0.205515
A,2018-11-14,0.0,0.102758,-0.102758
A,2018-11-15,0.598776,0.302349,0.296426
A,2018-11-17,0.0,0.199592,-0.199592
A,2018-11-18,0.447028,0.348601,0.098427
A,2018-11-19,0.299977,0.249002,0.050976
A,2018-11-20,0.254443,0.333816,-0.079373
A,2018-11-21,0.0,0.184807,-0.184807
A,2018-11-24,0.0,0.084814,-0.084814
A,2018-11-25,0.0,0.0,0.0
A,2018-11-26,0.954426,0.318142,0.636284
A,2018-12-07,0.0,0.318142,-0.318142
A,2018-12-10,-0.972433,-0.006002,-0.966431
A,2018-12-11,0.0,-0.324144,0.324144
A,2018-12-20,0.0,-0.324144,0.324144
A,2019-01-03,0.456924,0.152308,0.304616
A,2019-01-09,0.886823,0.447915,0.438907
A,2019-01-14,0.680135,0.674627,0.005508
A,2019-01-18,0.0,0.522319,-0.522319
A,2019-01-19,0.0,0.226712,-0.226712
A,2019-01-20,0.0,0.0,0.0
A,2019-01-21,0.0,0.0,0.0
A,2019-01-29,0.0,0.0,0.0
A,2019-02-07,0.0,0.0,0.0
A,2019-02-12,0.431901,0.143967,0.287934
A,2019-02-13,0.0,0.143967,-0.143967
A,2019-02-14,0.0,0.143967,-0.143967
A,2019-02-15,0.0,0.0,0.0
A,2019-02-16,0.0,0.0,0.0
A,2019-02-17,0.0,0.0,0.0
A,2019-02-18,0.595573,0.198524,0.397049
A,2019-02-20,0.283004,0.292859,-0.009855
A,2019-02-21,0.939981,0.606186,0.333795
A,2019-02-22,0.0,0.407661,-0.407661
A,2019-02-25,0.0,0.313327,-0.313327
A,2019-02-26,0.0,0.0,0.0
A,2019-02-27,0.0,0.0,0.0
A,2019-02-28,0.844289,0.28143,0.562859
A,2019-03-06,0.0,0.28143,-0.28143
A,2019-03-15,-0.187445,0.218948,-0.406393
A,2019-03-19,0.0,-0.062482,0.062482
A,2019-03-20,0.0,-0.062482,0.062482
A,2019-03-22,0.712896,0.237632,0.475264
A,2019-03-25,0.919098,0.543998,0.3751
A,2019-03-26,0.468656,0.700216,-0.231561
A,2019-03-29,0.0,0.462585,-0.462585
A,2019-04-02,0.0,0.156219,-0.156219
A,2019-04-12,0.0,0.0,0.0
A,2019-04-15,0.668102,0.222701,0.445402
A,2019-04-18,0.948063,0.538722,0.409342
A,2019-04-23,-0.898287,0.239293,-1.13758
A,2019-04-29,0.0,0.016592,-0.016592
A,2019-05-01,0.461979,-0.145436,0.607415
A,2019-05-02,0.471908,0.311296,0.160612
A,2019-05-03,-0.013587,0.306767,-0.320354
A,2019-05-06,-0.059739,0.13286,-0.1926
A,2019-05-07,0.010774,-0.020851,0.031625
A,2019-05-08,0.311487,0.087507,0.22398
A,2019-05-09,-0.97191,-0.21655,-0.755361
A,2019-05-10,-0.041725,-0.23405,0.192324
A,2019-05-11,0.0,-0.337879,0.337879
A,2019-05-13,0.298452,0.085576,0.212877
A,2019-05-14,-0.332918,-0.011489,-0.32143
A,2019-05-15,-0.029438,-0.021301,-0.008137
A,2019-05-16,-0.477192,-0.27985,-0.197343
A,2019-05-17,0.0,-0.168877,0.168877
A,2019-05-21,0.0,-0.159064,0.159064
A,2019-05-22,0.0,0.0,0.0
A,2019-05-24,0.0,0.0,0.0
A,2019-06-11,-0.105641,-0.035214,-0.070427
A,2019-06-13,0.700962,0.19844,0.502522
A,2019-06-14,0.655682,0.417001,0.238681
A,2019-06-21,0.0,0.452215,-0.452215
A,2019-06-22,0.0,0.218561,-0.218561
A,2019-06-28,0.419665,0.139888,0.279777
A,2019-07-05,0.954426,0.45803,0.496396
A,2019-07-10,0.0,0.45803,-0.45803
A,2019-07-11,0.0,0.318142,-0.318142
A,2019-07-12,0.0,0.0,0.0
A,2019-07-15,0.645065,0.215022,0.430043
A,2019-07-16,-0.25302,0.130682,-0.383701
A,2019-07-20,0.0,0.130682,-0.130682
A,2019-07-24,0.880491,0.209157,0.671334
A,2019-07-29,0.0,0.293497,-0.293497
A,2019-07-30,0.0,0.293497,-0.293497
A,2019-07-31,0.824455,0.274818,0.549637
A,2019-08-01,0.152025,0.325493,-0.173469
A,2019-08-05,0.78997,0.588817,0.201153
A,2019-08-06,0.954609,0.632201,0.322408
A,2019-08-07,0.0,0.581526,-0.581526
A,2019-08-09,-0.548731,0.135293,-0.684024
A,2019-08-10,0.0,-0.18291,0.18291
A,2019-08-11,0.0,-0.18291,0.18291
A,2019-08-12,0.0,0.0,0.0
A,2019-08-13,0.297307,0.099102,0.198204
A,2019-08-14,0.128409,0.141905,-0.013496
A,2019-08-15,0.188779,0.204832,-0.016053
A,2019-08-16,0.169636,0.162275,0.007361
A,2019-08-20,0.318142,0.225519,0.092623
A,2019-08-21,0.0,0.162593,-0.162593
A,2019-08-22,0.872748,0.396963,0.475785
A,2019-08-26,0.0,0.290916,-0.290916
A,2019-09-03,0.0,0.290916,-0.290916
A,2019-09-05,0.472478,0.157493,0.314986
A,2019-09-10,0.205796,0.226092,-0.020295
A,2019-09-12,0.473928,0.384068,0.089861
A,2019-09-13,0.955366,0.54503,0.410336
A,2019-09-16,0.0,0.476432,-0.476432
A,2019-09-17,0.0,0.318455,-0.318455
A,2019-09-18,0.0,0.0,0.0
A,2019-09-19,0.849465,0.283155,0.56631
A,2019-09-20,0.0,0.283155,-0.283155
A,2019-09-21,0.0,0.283155,-0.283155
A,2019-09-27,0.0,0.0,0.0
A,2019-10-02,-0.970419,-0.323473,-0.646946
A,2019-10-07,0.0,-0.323473,0.323473
A,2019-10-08,-0.939345,-0.636588,-0.302757
A,2019-10-09,0.708845,-0.076834,0.785678
A,2019-10-10,0.394235,0.054578,0.339657
A,2019-10-11,0.931539,0.678206,0.253333
A,2019-10-14,0.424733,0.583502,-0.15877
A,2019-10-16,0.0,0.452091,-0.452091
A,2019-10-17,0.630178,0.351637,0.278541
A,2019-10-18,0.112348,0.247509,-0.135161
A,2019-10-19,0.0,0.247509,-0.247509
A,2019-10-21,0.0,0.037449,-0.037449
A,2019-10-22,0.397177,0.132392,0.264785
A,2019-10-23,0.0,0.132392,-0.132392
A,2019-10-24,0.954173,0.45045,0.503723
A,2019-11-01,0.0,0.318058,-0.318058
A,2019-11-07,0.0,0.318058,-0.318058
A,2019-11-12,0.478013,0.159338,0.318675
A,2019-11-13,0.0,0.159338,-0.159338
A,2019-11-14,0.950701,0.476238,0.474463
A,2019-11-15,0.142382,0.364361,-0.221979
A,2019-11-16,0.0,0.364361,-0.364361
A,2019-11-17,0.0,0.047461,-0.047461
A,2019-11-18,0.0,0.0,0.0
A,2019-11-20,0.400499,0.1335,0.267
A,2019-11-21,0.316384,0.238961,0.077423
A,2019-11-22,0.823051,0.513311,0.30974
A,2019-11-23,0.0,0.379812,-0.379812
A,2019-11-24,0.223514,0.348855,-0.125341
A,2019-11-25,0.350322,0.191279,0.159044
A,2019-11-26,0.903486,0.492441,0.411045
A,2019-12-04,0.0,0.417936,-0.417936
A,2019-12-05,0.0,0.301162,-0.301162
A,2019-12-06,0.0,0.0,0.0
A,2019-12-09,0.233493,0.077831,0.155662
A,2019-12-10,0.0,0.077831,-0.077831
A,2019-12-11,0.0,0.077831,-0.077831
A,2019-12-12,0.0,0.0,0.0
A,2019-12-13,0.0,0.0,0.0
A,2019-12-17,0.0,0.0,0.0
A,2019-12-20,0.0,0.0,0.0
A,2019-12-23,0.0,0.0,0.0
A,2019-12-25,0.711589,0.237196,0.474392
A,2019-12-27,0.0,0.237196,-0.237196
A,2020-01-03,-0.579343,0.044082,-0.623425
A,2020-01-07,0.0,-0.193114,0.193114
A,2020-01-08,0.591085,0.003914,0.587171
A,2020-01-09,0.0,0.197028,-0.197028
A,2020-01-10,0.0,0.197028,-0.197028
A,2020-01-15,0.0,0.0,0.0
A,2020-01-16,0.0,0.0,0.0
A,2020-01-17,0.0,0.0,0.0
A,2020-01-21,0.0,0.0,0.0
A,2020-01-22,0.0,0.0,0.0
A,2020-01-23,0.0,0.0,0.0
A,2020-01-30,-0.935612,-0.311871,-0.623741
A,2020-02-04,0.0,-0.311871,0.311871
A,2020-02-05,0.954645,0.006344,0.9483
A,2020-02-06,0.426568,0.460404,-0.033836
A,2020-02-07,0.911774,0.764329,0.147445
A,2020-02-11,0.454289,0.597544,-0.143255
A,2020-02-12,0.0,0.455354,-0.455354
A,2020-02-13,0.318142,0.257477,0.060665
A,2020-02-14,0.442621,0.253588,0.189033
A,2020-02-17,0.0,0.253588,-0.253588
A,2020-02-18,-0.097066,0.115185,-0.212251
A,2020-02-19,0.552732,0.151888,0.400843
A,2020-02-20,0.0,0.151888,-0.151888
A,2020-02-21,-0.964215,-0.137161,-0.827054
A,2020-02-24,-0.536045,-0.500087,-0.035958
A,2020-02-28,0.954426,-0.181945,1.136371
A,2020-03-02,0.930787,0.449723,0.481064
A,2020-03-03,-0.47677,0.469481,-0.946251
A,2020-03-11,0.904911,0.452976,0.451935
A,2020-03-12,-0.93354,-0.168467,-0.765074
A,2020-03-13,-0.774637,-0.267755,-0.506882
A,2020-03-16,-0.637302,-0.781827,0.144524
A,2020-03-17,0.0,-0.470646,0.470646
A,2020-03-18,0.0,-0.212434,0.212434
A,2020-03-19,-0.011646,-0.003882,-0.007764
A,2020-03-20,0.311075,0.09981,0.211266
A,2020-03-26,0.571348,0.290259,0.281089
A,2020-03-27,-0.971235,-0.029604,-0.941631
A,2020-03-30,0.528427,0.042847,0.485581
A,2020-03-31,0.934626,0.16394,0.770687
A,2020-04-01,-0.971086,0.163989,-1.135075
A,2020-04-02,0.441486,0.135009,0.306477
A,2020-04-06,0.935494,0.135298,0.800196
A,2020-04-07,0.0,0.458994,-0.458994
A,2020-04-08,0.945979,0.627158,0.318821
A,2020-04-10,0.0,0.315326,-0.315326
A,2020-04-13,0.0,0.315326,-0.315326
A,2020-04-14,-0.072574,-0.024191,-0.048383
A,2020-04-15,-0.9607,-0.344425,-0.616275
A,2020-04-17,0.0,-0.344425,0.344425
A,2020-04-22,0.0,-0.320233,0.320233
A,2020-04-23,0.918736,0.306245,0.61249
A,2020-04-28,0.230668,0.383135,-0.152467
A,2020-04-30,0.0,0.383135,-0.383135
A,2020-05-01,-0.972378,-0.247237,-0.725141
A,2020-05-04,0.0,-0.324126,0.324126
A,2020-05-05,0.315901,-0.218826,0.534727
A,2020-05-07,0.440833,0.252245,0.188589
A,2020-05-08,0.0,0.252245,-0.252245
A,2020-05-11,0.0,0.146944,-0.146944
A,2020-05-12,0.627053,0.209018,0.418035
A,2020-05-15,-0.097002,0.176684,-0.273685
A,2020-05-16,0.0,0.176684,-0.176684
A,2020-05-18,0.430058,0.111019,0.319039
A,2020-05-21,0.236623,0.222227,0.014396
A,2020-05-22,0.533708,0.400129,0.133578
A,2020-05-26,0.0,0.256777,-0.256777
A,2020-06-01,0.0,0.177903,-0.177903
A,2020-06-03,0.0,0.0,0.0
A,2020-06-05,0.0,0.0,0.0
AA,2009-08-10,0.16635,0.16635,0.0
AA,2009-09-03,-0.974168,-0.403909,-0.570259
AA,2009-09-18,-0.879776,-0.562531,-0.317245
AA,2009-09-21,0.0,-0.617981,0.617981
AA,2009-09-23,0.0,-0.293259,0.293259
AA,2009-10-04,0.0,0.0,0.0
AA,2009-10-07,0.170258,0.056753,0.113505
AA,2009-10-08,0.060097,0.076785,-0.016688
AA,2009-10-13,0.0,0.076785,-0.076785
AA,2009-10-30,-0.450939,-0.130281,-0.320659
AA,2009-11-23,0.0,-0.150313,0.150313
AA,2009-11-24,0.0,-0.150313,0.150313
AA,2009-12-09,0.756941,0.252314,0.504627
AA,2009-12-11,0.0,0.252314,-0.252314
AA,2009-12-14,0.0,0.252314,-0.252314
AA,2009-12-16,0.0,0.0,0.0
AA,2009-12-21,0.2332,0.077733,0.155467
AA,2009-12-22,0.0,0.077733,-0.077733
AA,2009-12-24,0.0,0.077733,-0.077733
AA,2009-12-28,0.0,0.0,0.0
AA,2009-12-29,-0.496089,-0.165363,-0.330726
AA,2010-01-04,0.0,-0.165363,0.165363
AA,2010-01-06,-0.583946,-0.360012,-0.223934
AA,2010-01-07,0.0,-0.194649,0.194649
AA,2010-01-08,0.0,-0.194649,0.194649
AA,2010-01-11,-0.010859,-0.00362,-0.007239
AA,2010-01-12,-0.355148,-0.122002,-0.233146
AA,2010-01-13,0.308386,-0.019207,0.327593
AA,2010-01-14,0.678621,0.21062,0.468002
AA,2010-01-15,0.0,0.329003,-0.329003
AA,2010-01-17,0.0,0.226207,-0.226207
AA,2010-01-19,-0.281052,-0.093684,-0.187368
AA,2010-01-20,0.0,-0.093684,0.093684
AA,2010-01-21,-0.477737,-0.252929,-0.224807
AA,2010-01-22,0.0,-0.159246,0.159246
AA,2010-01-24,0.0,-0.159246,0.159246
AA,2010-01-27,0.0,0.0,0.0
AA,2010-01-28,0.0,0.0,0.0
AA,2010-02-01,-0.03164,-0.010547,-0.021093
AA,2010-02-02,0.204616,0.057659,0.146957
AA,2010-02-04,-0.529171,-0.118731,-0.410439
AA,2010-02-05,0.469766,0.048404,0.421362
AA,2010-02-09,0.0,-0.019802,0.019802
AA,2010-02-10,0.0,0.156589,-0.156589
AA,2010-02-11,0.302711,0.100904,0.201807
AA,2010-02-12,0.459107,0.253939,0.205168
AA,2010-02-16,0.624877,0.462231,0.162645
AA,2010-02-19,0.0,0.361328,-0.361328
AA,2010-02-24,0.0,0.208292,-0.208292
AA,2010-02-25,0.0,0.0,0.0
AA,2010-02-26,0.0,0.0,0.0
AA,2010-03-02,0.0,0.0,0.0
AA,2010-03-06,-0.587825,-0.195942,-0.391884
AA,2010-03-08,0.0,-0.195942,0.195942
AA,2010-03-10,0.0,-0.195942,0.195942
AA,2010-03-11,0.0,0.0,0.0
AA,2010-03-15,-0.959026,-0.319675,-0.639351
AA,2010-03-16,0.0,-0.319675,0.319675
AA,2010-03-17,0.459387,-0.166546,0.625934
AA,2010-03-18,0.0,0.153129,-0.153129
AA,2010-03-25,0.0,0.153129,-0.153129
AA,2010-03-26,0.464094,0.154698,0.309396
AA,2010-03-31,0.0,0.154698,-0.154698
AA,2010-04-01,0.43892,0.301005,0.137916
AA,2010-04-03,-0.573084,-0.044721,-0.528363
AA,2010-04-05,-0.171456,-0.101873,-0.069583
AA,2010-04-06,0.0,-0.24818,0.24818
AA,2010-04-07,-0.228715,-0.13339,-0.095325
AA,2010-04-08,-0.451704,-0.226806,-0.224897
AA,2010-04-09,-0.218527,-0.299649,0.081122
AA,2010-04-12,0.070622,-0.19987,0.270492
AA,2010-04-13,-0.100493,-0.0828,-0.017694
AA,2010-04-14,0.0,-0.009957,0.009957
AA,2010-04-15,0.0,-0.033498,0.033498
AA,2010-04-16,0.0,0.0,0.0
AA,2010-04-19,-0.286399,-0.095466,-0.190933
AA,2010-04-20,0.910999,0.2082,0.702799
AA,2010-04-21,0.0,0.2082,-0.2082
AA,2010-04-22,0.0,0.303666,-0.303666
AA,2010-04-27,0.0,0.0,0.0
AA,2010-04-28,0.0,0.0,0.0
AA,2010-05-03,0.0,0.0,0.0
AA,2010-05-04,0.0,0.0,0.0
AA,2010-05-05,-0.421821,-0.140607,-0.281214
AA,2010-05-06,0.0,-0.140607,0.140607
AA,2010-05-10,0.0,-0.140607,0.140607
AA,2010-05-11,-0.440427,-0.146809,-0.293618
AA,2010-05-12,-0.961696,-0.467374,-0.494322
AA,2010-05-13,0.194862,-0.40242,0.597283
AA,2010-05-14,-0.970302,-0.579045,-0.391257
AA,2010-05-17,-0.66912,-0.48152,-0.1876
AA,2010-05-18,0.465584,-0.391279,0.856864
AA,2010-05-19,0.913503,0.236656,0.676847
AA,2010-05-20,0.0,0.459696,-0.459696
AA,2010-05-21,-0.318282,0.198407,-0.516689
AA,2010-05-24,0.936066,0.205928,0.730138
AA,2010-05-25,0.0,0.205928,-0.205928
AA,2010-05-26,0.046494,0.32752,-0.281026
AA,2010-05-28,0.621528,0.222674,0.398854
AA,2010-06-01,0.235946,0.301323,-0.065377
AA,2010-06-02,-0.079964,0.25917,-0.339134
AA,2010-06-03,-0.236814,-0.026944,-0.20987
AA,2010-06-07,0.0,-0.105593,0.105593
AA,2010-06-08,0.47149,0.078225,0.393265
AA,2010-06-10,0.246086,0.239192,0.006894
AA,2010-06-14,-0.936006,-0.07281,-0.863196
AA,2010-06-15,0.0,-0.229973,0.229973
AA,2010-06-16,0.0,-0.312002,0.312002
AA,2010-06-18,0.0,0.0,0.0
AA,2010-06-20,0.920955,0.306985,0.61397
AA,2010-06-21,0.159285,0.36008,-0.200795
AA,2010-06-22,-0.043285,0.345652,-0.388937
AA,2010-06-23,-0.012655,0.034448,-0.047104
AA,2010-06-24,0.0,-0.018647,0.018647
AA,2010-06-28,-0.274815,-0.095823,-0.178992
AA,2010-06-29,0.0,-0.091605,0.091605
AA,2010-06-30,0.901133,0.208773,0.69236
AA,2010-07-01,0.0,0.300378,-0.300378
AA,2010-07-02,-0.957664,-0.018844,-0.93882
AA,2010-07-06,0.0,-0.319221,0.319221
AA,2010-07-07,0.20381,-0.251285,0.455094
AA,2010-07-08,0.0,0.067937,-0.067937
AA,2010-07-09,-0.409916,-0.068702,-0.341214
AA,2010-07-10,0.0,-0.136639,0.136639
AA,2010-07-11,0.0,-0.136639,0.136639
AA,2010-07-12,-0.113199,-0.037733,-0.075466
AA,2010-07-13,0.125469,0.00409,0.121379
AA,2010-07-14,-0.169104,-0.052278,-0.116826
AA,2010-07-15,-0.91801,-0.320548,-0.597462
AA,2010-07-18,0.0,-0.362371,0.362371
AA,2010-07-20,-0.679257,-0.532422,-0.146835
AA,2010-07-21,0.649194,-0.010021,0.659215
AA,2010-07-23,0.191326,0.053755,0.137572
AA,2010-07-27,0.313697,0.384739,-0.071042
AA,2010-07-30,0.0,0.168341,-0.168341
AA,2010-08-02,0.0,0.104566,-0.104566
AA,2010-08-06,-0.499026,-0.166342,-0.332684
AA,2010-08-09,0.941074,0.147349,0.793724
AA,2010-08-10,-0.922585,-0.160179,-0.762406
AA,2010-08-11,0.0,0.006163,-0.006163
AA,2010-08-12,-0.324057,-0.415547,0.09149
AA,2010-08-13,0.0,-0.108019,0.108019
AA,2010-08-18,0.0,-0.108019,0.108019
AA,2010-08-19,0.0,0.0,0.0
AA,2010-08-23,0.0,0.0,0.0
AA,2010-08-30,0.0,0.0,0.0
AA,2010-08-31,0.469275,0.156425,0.31285
AA,2010-09-09,0.0,0.156425,-0.156425
AA,2010-09-14,0.559869,0.343048,0.216821
AA,2010-09-16,0.0,0.186623,-0.186623
AA,2010-09-22,0.0,0.186623,-0.186623
AA,2010-09-23,0.0,0.0,0.0
AA,2010-09-24,0.931726,0.310575,0.621151
AA,2010-09-27,0.916776,0.616167,0.300608
AA,2010-09-28,-0.886589,0.320638,-1.207226
AA,2010-10-01,0.0,0.010062,-0.010062
AA,2010-10-04,-0.209527,-0.365372,0.155845
AA,2010-10-05,0.145309,-0.021406,0.166715
AA,2010-10-06,-0.15787,-0.07403,-0.083841
AA,2010-10-07,0.040658,0.009365,0.031293
AA,2010-10-08,-0.040943,-0.052718,0.011776
AA,2010-10-11,0.0,-9.5e-05,9.5e-05
AA,2010-10-12,0.0,-0.013648,0.013648
AA,2010-10-15,0.0,0.0,0.0
AA,2010-10-18,-0.919463,-0.306488,-0.612975
AA,2010-10-19,-0.308447,-0.409303,0.100856
AA,2010-10-20,0.0,-0.409303,0.409303
AA,2010-10-22,0.0,-0.102816,0.102816
AA,2010-10-25,0.927563,0.309188,0.618375
AA,2010-10-26,0.919013,0.615525,0.303487
AA,2010-10-27,0.0,0.615525,-0.615525
AA,2010-10-29,-0.033303,0.295237,-0.328539
AA,2010-11-01,0.769674,0.245457,0.524217
